Type,Domain,Prefix,sbr-nl,local,xbrl
roles,kvk,urn:kvk:linkrole:notes-consolidated-joint-ventures-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-subordinated-loans-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-notes-consolidation,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-liabilities-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-participating-interests-other-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-government-subsidies-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-pension-administration-expenses-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-statement-income-expenses-budget-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-obligations-on-behalf-of-participants-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-leases-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-management-expenses-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-by-operating-lease-status-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-other-provisions-other-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financing-deficit-surplus-to-be-settled-in-rates-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:temporary-difference-unused-tax-losses-and-unused-tax-credits,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-trade-other-receivables-breakdown-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:report-of-the-management-board-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-profit-sharing-and-discounts-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-retirement-benefit-plan-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-properties-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accrued-income-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-payables-participating-interests-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-other-provisions-other-movement-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-terms-and-conditions-of-sharebased-payment-arrangement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-decrease-in-value-of-noncurrent-securities-investments-participating-interests-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-liabilities-not-recognised-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-net-revenue,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-expenses-prices-different-market-prices-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-redesignated-financial-assets-and-liabilities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-fund-movement-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-fundraising-expenses-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-property-at-cost-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-licensing-agreements-specification,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-intangible-assets,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-other-monetary-items-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-taxes-relating-to-components-of-other-comprehensive-income-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-credit-institutions-concentration-geographic-area-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-expenses-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-employee-benefits-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-cash-flow-statement-breakdown-housing,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-income-statement-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-reimbursement-rights-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-rights-granted-not-yet-exercised-movement,False,True,False
roles,kvk,urn:kvk:linkrole:derivative-financial-instruments-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:multi-annual-overview-key-ratios,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-organisation-costs-other-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-net-result-exploitation-of-real-estate-portfolio-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-number-of-shares-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-financial-liabilities-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-leases-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-entities-investments-pools-description-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncontrolling-interest,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-capital-disclosure-numeric-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-transactions-between-related-parties-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-financial-assets-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-government-securities-for-central-bank-refinancing-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-reserves-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-notes-discontinued-operations-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-defined-benefit-plans-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities-payables-other-current-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-equity-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-sum-of-transfer-taken-pension-obligations-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-technical-expenses-for-own-account-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-previously-designated-at-fair-value-reclassified-requirements-of-ifrs9,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-policies-assets-and-liabilities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-executive-non-executive-directors-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-participating-interests-fully-liable-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-interest-rates,False,True,False
roles,kvk,urn:kvk:linkrole:notes-detailed-information-about-financial-instruments-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-extraordinary-income-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-accounted-for-using-equity-method-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-assets-liabilities-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-trade-receivables,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-foreign-exchange-gains-and-losses-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-derivative-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-notes-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-administrator-investment-entity-employee-breakdown-other-amounts-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-segment-reporting-specification-by-geography-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-after-tax-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-liveability-expenses-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-segment-reporting-specification-by-geography-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-auditors-fees-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-auditors-fees-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-senior-officials-remuneration1700or-more-accumulated,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-shares-other-variable-yield-securities-banks,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-statement-of-comprehensive-income-profit-or-loss-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-income-statement-small,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accounting-principles-assets-liabilities-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-reserves-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-number-and-weighted-average-exercise-prices-of-share-options-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-turnover-ratio-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reserves-within-equity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reinvestment-reserve,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-movement-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-leases-recognised-finance-lease-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-reimbursements-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-land-positions-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-allocated-income-from-investments-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-expenses-allocation-objectives-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-flow-statement-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-geographical-areas-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-liabilities-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-result-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-deducted-management-fees-and-other-fees-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-micro-entities,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-biological-assets-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-debt-securities-debt-securities-other-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-inventories-other-monetary-items-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-fair-values-used-as-deemed-cost-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-damage-outflow-overview-specification-presentation-order-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-revaluation-reserve-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-expenses-reimbursements-borrow-lend-financial-instruments-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-tax-expense-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-material-impairment-loss-cashflow-generating-unit-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-directors-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-transactions-financial-derivatives-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-treasury-shares-movement-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:life-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-product-service-delivery-breakdown-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-changes-intangible-assets-property-plant-equipment,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reserves-within-equity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-financial-assets-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-information-about-unconsolidated-subsidiaries-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-construction-contracts-monetary-items-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-expenses-other-affiliated-companies,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-reserves-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:settlement-year-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-change-in-other-technical-provisions-for-own-account-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-employee-benefits-fair-value-of-plan-assets-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-assets-liabilities-fiscal,False,True,False
roles,kvk,urn:kvk:linkrole:notes-contingent-liabilities-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-terms-and-conditions-of-sharebased-payment-arrangement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserves-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-from-other-non-profit-organizations-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-pension-administration-expenses-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-related-party-transactions-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-auditors-fees,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reserves-within-equity-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-business-combinations-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-and-other-administrative-expenses-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-land-positions-area-movement-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-properties-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-results-appropriation-breakdown-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-retained-earnings-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-liabilities-other-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-appropriation-balance-income-expenses-fundraising,False,True,False
